"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"EES4760_HW5_ex_5_4.nlogox"
"Hilltop stopping q experiment"
"09/16/2026 22:43:29:507 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","149","0","149"
"[run number]","q","random-start","stop-at-hilltop","noise","real-elevation","[step]","clumping","corridor-width"
"5","0.4","true","true","false","true","411","8.724","675.5694871273669"
"6","0.5","true","true","false","true","379","9.004","538.5241515900677"
"1","0","true","true","false","true","334","6.604","1538.285049604432"
"4","0.3","true","true","false","true","373","8.512","812.4959274612748"
"2","0.1","true","true","false","true","361","7.864","1331.6364128023495"
"9","0.8","true","true","false","true","399","8.984","359.2614071312454"
"8","0.7","true","true","false","true","333","8.692","413.5472238692332"
"7","0.6","true","true","false","true","325","9.372","453.7772491867248"
"3","0.2","true","true","false","true","281","8.616","1002.3181061478776"
"5","0.4","true","true","false","true","412","8.724","675.5694871273666"
"6","0.5","true","true","false","true","380","9.004","538.5241515900681"
"1","0","true","true","false","true","335","6.616","1539.7689838663925"
"4","0.3","true","true","false","true","374","8.512","812.4959274612744"
"9","0.8","true","true","false","true","400","8.984","359.26140713124556"
"2","0.1","true","true","false","true","362","7.872","1331.4903109843933"
"8","0.7","true","true","false","true","334","8.692","413.5472238692334"
"7","0.6","true","true","false","true","326","9.372","453.7772491867247"
"5","0.4","true","true","false","true","413","8.724","675.5694871273662"
"6","0.5","true","true","false","true","381","9.004","538.5241515900681"
"1","0","true","true","false","true","336","6.584","1540.1081583740927"
"3","0.2","true","true","false","true","282","8.616","1002.3181061478774"
"9","0.8","true","true","false","true","401","8.984","359.2614071312454"
"4","0.3","true","true","false","true","375","8.512","812.4959274612746"
"2","0.1","true","true","false","true","363","7.876","1332.0800622285196"
"5","0.4","true","true","false","true","414","8.724","675.5694871273664"
"6","0.5","true","true","false","true","382","9.004","538.5241515900676"
"8","0.7","true","true","false","true","335","8.692","413.54722386923316"
"7","0.6","true","true","false","true","327","9.372","453.777249186725"
"9","0.8","true","true","false","true","402","8.984","359.26140713124556"
"1","0","true","true","false","true","337","6.564","1541.6769049222385"
"4","0.3","true","true","false","true","376","8.512","812.4959274612742"
"5","0.4","true","true","false","true","415","8.724","675.5694871273663"
"2","0.1","true","true","false","true","364","7.876","1332.75078184697"
"3","0.2","true","true","false","true","283","8.616","1002.3181061478771"
"6","0.5","true","true","false","true","383","9.004","538.5241515900678"
"9","0.8","true","true","false","true","403","8.984","359.2614071312457"
"1","0","true","true","false","true","338","6.54","1544.8334313174141"
"7","0.6","true","true","false","true","328","9.372","453.777249186725"
"8","0.7","true","true","false","true","336","8.692","413.547223869233"
"4","0.3","true","true","false","true","377","8.512","812.4959274612747"
"2","0.1","true","true","false","true","365","7.9","1332.7473384671612"
"6","0.5","true","true","false","true","384","9.004","538.524151590068"
"5","0.4","true","true","false","true","416","8.724","675.5694871273665"
"3","0.2","true","true","false","true","284","8.616","1002.3181061478774"
"9","0.8","true","true","false","true","404","8.984","359.2614071312455"
"1","0","true","true","false","true","339","6.592","1544.3369802324312"
"4","0.3","true","true","false","true","378","8.512","812.4959274612742"
"5","0.4","true","true","false","true","417","8.724","675.5694871273669"
"8","0.7","true","true","false","true","337","8.692","413.54722386923333"
"2","0.1","true","true","false","true","366","7.904","1333.5547265674836"
"6","0.5","true","true","false","true","385","9.004","538.5241515900675"
"7","0.6","true","true","false","true","329","9.372","453.77724918672493"
"9","0.8","true","true","false","true","405","8.984","359.2614071312454"
"5","0.4","true","true","false","true","418","8.724","675.5694871273666"
"1","0","true","true","false","true","340","6.58","1541.701140930253"
"4","0.3","true","true","false","true","379","8.512","812.4959274612739"
"3","0.2","true","true","false","true","285","8.616","1002.3181061478772"
"8","0.7","true","true","false","true","338","8.692","413.54722386923333"
"2","0.1","true","true","false","true","367","7.872","1333.053252897673"
"9","0.8","true","true","false","true","406","8.984","359.26140713124533"
"6","0.5","true","true","false","true","386","9.004","538.5241515900677"
"7","0.6","true","true","false","true","330","9.372","453.77724918672476"
"5","0.4","true","true","false","true","419","8.724","675.5694871273665"
"4","0.3","true","true","false","true","380","8.512","812.4959274612747"
"1","0","true","true","false","true","341","6.588","1545.561030248132"
"2","0.1","true","true","false","true","368","7.904","1333.3431918999127"
"9","0.8","true","true","false","true","407","8.984","359.2614071312454"
"6","0.5","true","true","false","true","387","9.004","538.5241515900681"
"3","0.2","true","true","false","true","286","8.616","1002.3181061478776"
"8","0.7","true","true","false","true","339","8.692","413.5472238692335"
"7","0.6","true","true","false","true","331","9.372","453.7772491867249"
"4","0.3","true","true","false","true","381","8.512","812.4959274612747"
"9","0.8","true","true","false","true","408","8.984","359.2614071312457"
"5","0.4","true","true","false","true","420","8.724","675.569487127366"
"6","0.5","true","true","false","true","388","9.004","538.5241515900681"
"2","0.1","true","true","false","true","369","7.9","1333.0774067685095"
"1","0","true","true","false","true","342","6.552","1546.934950544874"
"8","0.7","true","true","false","true","340","8.692","413.54722386923294"
"4","0.3","true","true","false","true","382","8.512","812.4959274612742"
"3","0.2","true","true","false","true","287","8.616","1002.3181061478772"
"7","0.6","true","true","false","true","332","9.372","453.7772491867251"
"5","0.4","true","true","false","true","421","8.724","675.569487127367"
"9","0.8","true","true","false","true","409","8.984","359.26140713124573"
"6","0.5","true","true","false","true","389","9.004","538.5241515900676"
"2","0.1","true","true","false","true","370","7.876","1333.3323182001545"
"1","0","true","true","false","true","343","6.604","1546.0698309246206"
"4","0.3","true","true","false","true","383","8.512","812.4959274612739"
"8","0.7","true","true","false","true","341","8.692","413.547223869233"
"5","0.4","true","true","false","true","422","8.724","675.5694871273665"
"9","0.8","true","true","false","true","410","8.984","359.2614071312455"
"6","0.5","true","true","false","true","390","9.004","538.5241515900678"
"7","0.6","true","true","false","true","333","9.372","453.7772491867249"
"3","0.2","true","true","false","true","288","8.616","1002.3181061478774"
"2","0.1","true","true","false","true","371","7.9","1333.3975462110727"
"1","0","true","true","false","true","344","6.6","1542.9372141235049"
"4","0.3","true","true","false","true","384","8.512","812.4959274612742"
"5","0.4","true","true","false","true","423","8.724","675.5694871273666"
"9","0.8","true","true","false","true","411","8.984","359.2614071312454"
"6","0.5","true","true","false","true","391","9.004","538.5241515900678"
"8","0.7","true","true","false","true","342","8.692","413.54722386923305"
"2","0.1","true","true","false","true","372","7.868","1333.241171612025"
"7","0.6","true","true","false","true","334","9.372","453.7772491867251"
"3","0.2","true","true","false","true","289","8.616","1002.3181061478774"
"4","0.3","true","true","false","true","385","8.512","812.4959274612744"
"5","0.4","true","true","false","true","424","8.724","675.5694871273669"
"1","0","true","true","false","true","345","6.576","1542.4284287786822"
"9","0.8","true","true","false","true","412","8.984","359.2614071312454"
"6","0.5","true","true","false","true","392","9.004","538.5241515900682"
"8","0.7","true","true","false","true","343","8.692","413.54722386923305"
"2","0.1","true","true","false","true","373","7.868","1333.3614945832785"
"5","0.4","true","true","false","true","425","8.724","675.5694871273669"
"4","0.3","true","true","false","true","386","8.512","812.4959274612743"
"7","0.6","true","true","false","true","335","9.372","453.7772491867251"
"9","0.8","true","true","false","true","413","8.984","359.2614071312454"
"6","0.5","true","true","false","true","393","9.004","538.5241515900681"
"1","0","true","true","false","true","346","6.584","1541.3876377015733"
"3","0.2","true","true","false","true","290","8.616","1002.3181061478772"
"8","0.7","true","true","false","true","344","8.692","413.5472238692331"
"5","0.4","true","true","false","true","426","8.724","675.5694871273668"
"2","0.1","true","true","false","true","374","7.864","1333.5154697993685"
"4","0.3","true","true","false","true","387","8.512","812.4959274612752"
"9","0.8","true","true","false","true","414","8.984","359.2614071312456"
"6","0.5","true","true","false","true","394","9.004","538.5241515900683"
"7","0.6","true","true","false","true","336","9.372","453.777249186725"
"1","0","true","true","false","true","347","6.6","1536.8027187314076"
"5","0.4","true","true","false","true","427","8.724","675.5694871273665"
"8","0.7","true","true","false","true","345","8.692","413.5472238692331"
"4","0.3","true","true","false","true","388","8.512","812.4959274612743"
"2","0.1","true","true","false","true","375","7.864","1332.6880869625772"
"3","0.2","true","true","false","true","291","8.616","1002.3181061478774"
"9","0.8","true","true","false","true","415","8.984","359.2614071312454"
"6","0.5","true","true","false","true","395","9.004","538.5241515900681"
"7","0.6","true","true","false","true","337","9.372","453.7772491867249"
"5","0.4","true","true","false","true","428","8.724","675.5694871273663"
"1","0","true","true","false","true","348","6.604","1536.6257915077695"
"4","0.3","true","true","false","true","389","8.512","812.4959274612747"
"2","0.1","true","true","false","true","376","7.868","1331.9775355612117"
"9","0.8","true","true","false","true","416","8.984","359.26140713124556"
"8","0.7","true","true","false","true","346","8.692","413.5472238692331"
"6","0.5","true","true","false","true","396","9.004","538.5241515900674"
"5","0.4","true","true","false","true","429","8.724","675.569487127367"
"3","0.2","true","true","false","true","292","8.616","1002.3181061478776"
"7","0.6","true","true","false","true","338","9.372","453.77724918672493"
"6","0.5","true","true","false","true","397","9.004","538.5241515900677"
"4","0.3","true","true","false","true","390","8.512","812.4959274612745"
"1","0","true","true","false","true","349","6.596","1535.9562046066862"
"9","0.8","true","true","false","true","417","8.984","359.2614071312454"
"2","0.1","true","true","false","true","377","7.848","1332.0579823451217"
"5","0.4","true","true","false","true","430","8.724","675.5694871273671"
"8","0.7","true","true","false","true","347","8.692","413.54722386923305"
"6","0.5","true","true","false","true","398","9.004","538.5241515900681"
"7","0.6","true","true","false","true","339","9.372","453.77724918672516"
"1","0","true","true","false","true","350","6.604","1542.9668966580978"
"4","0.3","true","true","false","true","391","8.512","812.4959274612745"
"2","0.1","true","true","false","true","378","7.848","1332.1954791987332"
"3","0.2","true","true","false","true","293","8.616","1002.3181061478776"
